RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31
102001,0,United States,Country,,0.6090023585328469,0.5801137979114251,0.5528540420297215,0.5362442905281294,0.5342529622107185,0.5471191178765794,0.5692015646155087,0.5917977598184311,0.6102734142461624,0.6267362552585958,0.6429507705825156,0.6452518494053464,0.6333269467252407,0.6055702566081481,0.5788373607821033,0.5590860415868525,0.5528668037013486,0.560883708547725,0.5750804539859129,0.5894032941703765,0.5996435446839972,0.6109422291054539,0.6240805092656285,0.623997746529243,0.6025885943029531,0.564867319112027,0.5430204999049751,0.5329887385932082,0.5247938305962722,0.5047137828969918,0.4834749729524405,0.46745044877050795,0.456529411653781,0.4554512579625649,0.46213630316675464,0.4634433638623501,0.44149965907671235,0.3940468534016723,0.33957475567310064,0.2965254158449172,0.27650698595947415,0.28019823308440167,0.3010881977807565,0.32769140277062336,0.34895310164796967,0.36383047469499535,0.37532312213436847,0.3712641478520764,0.34710242384694795
394913,1,"New York, NY",Msa,NY,0.7004663254869841,0.6895810335489129,0.6745670251874522,0.6499802385520573,0.6353243670616907,0.6244746666975941,0.6364653671412296,0.6586923047728378,0.6798535543607599,0.691941447534119,0.7018267217704331,0.7125579490890401,0.7197177799688971,0.7126797514525359,0.6928733750072152,0.6738068185220035,0.660367525751627,0.6590349989702413,0.6688658006620422,0.6826430241157216,0.6929236349542465,0.6949455300487081,0.7002317467062372,0.7104928772543119,0.7075345378318758,0.6810258044318034,0.6542959410712391,0.6452959364273972,0.6303828736994873,0.5894695088579313,0.5371691890145588,0.4974061227262936,0.47946457324506225,0.4692801714764701,0.4744455052196133,0.4864008472177308,0.4953546663715513,0.48799527419784744,0.45162603689213254,0.4074940446165683,0.3655808639277039,0.34641340444836105,0.34555918915266187,0.3609585236006934,0.3774323030131131,0.3913913995919005,0.400658116906283,0.4102620194834361,0.4081529153161087
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,0.4686806195457009,0.43839246053543146,0.4167331702599862,0.4158766866232846,0.4275520440693084,0.4494233666308638,0.48141599719984374,0.509737197834698,0.5380976963742373,0.5577012477225377,0.5801674171239576,0.5860991494883767,0.5820629408020351,0.5578567609509323,0.5368836360644118,0.5188894213645242,0.5163864011535994,0.5163481460475131,0.520559979010948,0.5223361766857039,0.521720342001755,0.5251919247702368,0.5288974740545903,0.5173729365173354,0.4792076754245555,0.4349150112356374,0.4388633233787365,0.4676721333613023,0.4822528660362857,0.4566862122219362,0.416579583856715,0.3891765590748724,0.3659874898069921,0.3581093702705316,0.3586946009304836,0.3555849272085567,0.32954678790357467,0.2860674218863047,0.24812225707903376,0.22110308873229723,0.20918685453038957,0.20934293697849382,0.22218739781407926,0.23532853084851169,0.24201627756772767,0.24487345148640519,0.2492824070011104,0.23474602619304022,0.20757295969160552
394463,3,"Chicago, IL",Msa,IL,0.7493404861939513,0.7230213990965623,0.6943649566818406,0.67593919667662,0.673242440305344,0.681991479941876,0.7016847518035855,0.7185284085717619,0.7351188939843261,0.7496114562200279,0.7669544242113236,0.7708190023238372,0.7545386379400104,0.7296692889046344,0.7049780220088985,0.6927085564411194,0.688031106109786,0.6971104943983816,0.7069176263529163,0.7199676946297973,0.7315955708427472,0.7467865335116936,0.7585146441255186,0.7631620081485316,0.7507330009315764,0.7273403937849818,0.7100664679219109,0.7014744004214059,0.6864550554379223,0.6599712948078641,0.6312248848863261,0.6125849147081363,0.602156660017228,0.5996749152357808,0.6065460250029363,0.607652783205041,0.5841900687621964,0.5302098325813595,0.45843706170878246,0.4035849041236434,0.3760229480322921,0.3839358021663606,0.41577039231324986,0.4559293618617275,0.48952798697332084,0.5111046954881291,0.5288439912728626,0.5194084796269914,0.47730542227316386
394514,4,"Dallas-Fort Worth, TX",Msa,TX,0.5634938227010551,0.528281460427933,0.5085622451911179,0.49814135797387005,0.5059562281176389,0.5299434512105204,0.5539412989173244,0.5810867738150282,0.5976297531954468,0.6172879709798457,0.6326864141969942,0.6302355378518899,0.6150048596214673,0.5860680497714997,0.5682446954407441,0.5613138218977028,0.5647894420141686,0.5769455685850642,0.5950680343205351,0.6081862629367122,0.6142021107126702,0.6176285176851598,0.6283501650000671,0.6263016526032641,0.6046580637809987,0.569980668737029,0.55303052060981,0.540999337138136,0.5338276711850378,0.517833329874125,0.5023310881772071,0.4868314068906378,0.4748756843787896,0.4688430895801406,0.46943704266104175,0.44643123721447003,0.40127475915141436,0.3241991945200419,0.25779614974713455,0.21178469532739264,0.19883880038282833,0.2101101702117163,0.23575832605262806,0.26693744347236015,0.28627651499625023,0.2980247534824391,0.29747374362932794,0.2808359330581747,0.3452250557564787
394974,5,"Philadelphia, PA",Msa,PA,0.6222180065935339,0.6026346416359655,0.5774994270133272,0.5571290491467645,0.547883141754313,0.5519373781284316,0.5736878290200503,0.5898549277958448,0.6112721649447977,0.6182764067556694,0.6349603037674353,0.6493703008877608,0.6450420289538551,0.6171995929931174,0.5723048892603666,0.5458318586434019,0.5312636333181234,0.5431259363711168,0.562691173181758,0.5804385699865557,0.5851153314702101,0.5901451910042331,0.6058895382789677,0.6116061703934607,0.5918423979653658,0.5488421829248485,0.5211070658368803,0.5112157317397051,0.4983821455454633,0.46829122322251243,0.4340467746798235,0.4120571787590483,0.3970821445743602,0.39225790126072596,0.3964811576755947,0.4060233705857415,0.39724119140617953,0.36754233630155514,0.32037159981043034,0.2806938161678704,0.25749725952993735,0.2580579848938123,0.2748714839909308,0.2987584014554792,0.32126502580651844,0.332658369305393,0.34539973689675585,0.3535688523759215,0.3461747401686896
394692,6,"Houston, TX",Msa,TX,0.7056944617983326,0.6865922518931235,0.6713325795416076,0.6571890216984413,0.6585691758144677,0.6604397222469175,0.6726400753709281,0.6838602547443665,0.690547510295454,0.6944626430651281,0.6943205168754064,0.6892163278486872,0.682092317286909,0.6710596692121147,0.6620556406074093,0.6507636312857575,0.6473303410445281,0.6586105464935199,0.6725091863968883,0.683758310508943,0.6800591800004457,0.6819355331136873,0.6862092045244284,0.6888179510019888,0.6780182571763346,0.6539892596912633,0.643473202208659,0.633537264545887,0.6315423099638405,0.6211899463843515,0.6147202319231276,0.6080063926116771,0.6005679255667881,0.5966923887125012,0.5980290007346508,0.59013246707993,0.5612854035498948,0.5053499739019619,0.44217124817041725,,,0.3637868270243345,0.39265759504742387,0.4241130848797996,0.44701645242771343,0.4577536416108021,0.45741705229098734,0.4449014331022718,0.41131043259950656
395209,7,"Washington, DC",Msa,DC,0.5044275146836915,0.4550004866530324,0.4175344204288694,0.40350771627552096,0.41216415482235075,0.43773189409899316,0.4623425438795037,0.48206106998469117,0.4935121849931951,0.5085063088532983,0.5231805628708077,0.5202493307629493,0.4857597827789457,0.44036805700540055,0.4003433734245436,0.3921978404401328,0.3988467595457063,0.4162192421480493,0.43834209249479045,0.44593389440118075,0.45678982136420104,0.45967303847481217,0.4795234158416304,0.46820013741196487,0.43298553044639637,0.3749066735820761,0.35669626483725764,0.35757547632669845,0.3590347862885304,0.3373960547974522,0.3122033979939694,0.2932021899359706,0.282095117441054,0.284223516487746,0.29795632944476474,0.2959214934667858,0.26708222999712855,0.2252972216063779,0.186333650277159,0.16973998880113506,0.17174473610921007,0.19917174657334277,0.23195603415447374,0.2620950932743153,0.28309808768630723,0.2968883793588227,0.3080224827142572,0.28937728234743393,0.24689588221686387
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,0.8136935152203653,0.8043910988212799,0.802609397146188,0.7961802999179918,0.7960371838497604,0.7919529052737149,0.7929014486342605,0.7974204722013646,0.8016567854360012,0.8070636891479896,0.8123507094480648,0.8155526932964202,0.818251002235099,0.8114403919970695,0.8083365491711542,0.7987406802880864,0.7982998629749609,0.7929846752291003,0.8014410165521859,0.7978408817012115,0.7980986412495289,0.7942844847788972,0.8012991122613288,0.8062067214371699,0.8006533735303581,0.785749752260107,0.7777141748207651,0.7768293630836663,0.7714979455051973,0.7590502117509388,0.744029843254809,0.7355775218455575,0.7272992314973857,0.722840349945303,0.7224717690097572,0.7241362501706977,0.7134086915162365,0.687809610336366,0.6481004406983415,0.6061037484831281,0.5678606277636026,0.5453283472597351,0.5381251642616264,0.5439519131306142,0.5488361066624942,0.5436508079505381,0.543202348570451,0.527037872847755,0.5022390193444856
394347,9,"Atlanta, GA",Msa,GA,0.6090281452157014,0.5701926409317429,0.5381776078956979,0.5239525381168139,0.5262055152558268,0.5464102486711546,0.5614990712605868,0.5842463755092374,0.5968511494337002,0.6085331721876918,0.6191293773489559,0.6187319470431437,0.612613571127203,0.5898765676906369,0.5716156538963918,0.5591085254902685,0.556945386247914,0.5664120199242735,0.5775467851660739,0.5930973164411515,0.6041314945391588,0.6161323528528865,0.6283002644260233,0.6254452989804237,0.6081868033214767,0.5670709504899895,0.5392994133879946,0.5279953699941444,0.5267899167094384,0.520727617717929,0.50177085704612,0.4815889816945924,0.4648853119889784,0.45200862669183284,0.45445479056899835,0.4419369175161731,0.41240674610216815,0.356682046401696,0.30699229664313626,0.2727634342289212,0.25632157244994114,0.26108327481997884,0.27722991363474797,0.30010455078887316,0.3075203730831832,0.3134031779398923,0.31691659881211715,0.31680831129087744,0.30170920503467086
